,Date,Close,Ticker,Prob_Down,Prob_Flat,Prob_Up
20152,2024-01-03,58.80938720703125,NEE,0.315706,0.4216815,0.2626125
20153,2024-01-03,47.54515838623047,NVDA,0.47383916,0.11096102,0.41519988
20154,2024-01-03,26.58699607849121,PFE,0.45096385,0.1791655,0.3698707
20155,2024-01-03,394.9436645507813,QQQ,0.51359063,0.18442105,0.3019883
20156,2024-01-03,460.1044921875,SPY,0.28407422,0.2226413,0.49328452
20157,2024-01-03,15.696769714355469,T,0.37427503,0.29954776,0.32617724
20158,2024-01-03,228.779525756836,VTI,0.350151,0.34224713,0.30760184
20159,2024-01-03,97.1236343383789,XOM,0.36052948,0.37599674,0.26347375
20160,2024-01-04,180.3828125,AAPL,0.3861786,0.33047968,0.2833417
20161,2024-01-04,144.57000732421875,AMZN,0.5111288,0.11756435,0.3713069
20162,2024-01-04,244.94000244140625,BA,0.6782928,0.09474464,0.22696252
20163,2024-01-04,32.382511138916016,BAC,0.46722865,0.3015949,0.2311764
20164,2024-01-04,61.91570663452149,BHP,0.4322602,0.22437501,0.34336478
20165,2024-01-04,89.3653564453125,DIS,0.5717037,0.24887878,0.17941754
20166,2024-01-04,137.10177612304688,GOOG,0.3014013,0.36372578,0.3348729
20167,2024-01-04,190.61056518554688,IWM,0.5326445,0.2326891,0.23466642
20168,2024-01-04,152.0353546142578,JNJ,0.14889196,0.69536626,0.15574178
20169,2024-01-04,165.7547149658203,JPM,0.45083332,0.2509529,0.2982138
20170,2024-01-04,57.15773391723633,KO,0.2669575,0.5484484,0.18459411
20171,2024-01-04,363.2131958007813,MSFT,0.28942093,0.2178708,0.4927083
20172,2024-01-04,58.62913513183594,NEE,0.38070732,0.34169948,0.27759317
20173,2024-01-04,47.97394943237305,NVDA,0.35433966,0.16558842,0.48007187
20174,2024-01-04,26.01465606689453,PFE,0.45094427,0.13216615,0.41688952
20175,2024-01-04,392.9111022949219,QQQ,0.51770264,0.3452124,0.13708499
20176,2024-01-04,458.6224060058594,SPY,0.22654705,0.49772227,0.2757307
20177,2024-01-04,15.623886108398438,T,0.42466423,0.24996601,0.32536978
20178,2024-01-04,228.1913299560547,VTI,0.34892035,0.458293,0.19278665
20179,2024-01-04,96.27678680419922,XOM,0.47137493,0.22932999,0.2992951
20180,2024-01-05,179.658935546875,AAPL,0.47599822,0.2668217,0.2571801
20181,2024-01-05,145.24000549316406,AMZN,0.39465496,0.27814472,0.32720035
20182,2024-01-05,249.0,BA,0.5798384,0.18801759,0.23214397
20183,2024-01-05,32.986087799072266,BAC,0.451044,0.34560287,0.20335317
20184,2024-01-05,61.38571548461914,BHP,0.5024139,0.26653752,0.23104854
20185,2024-01-05,89.70087432861328,DIS,0.49236992,0.32068652,0.18694356
20186,2024-01-05,136.45619201660156,GOOG,0.28137058,0.4089927,0.3096367
20187,2024-01-05,190.0500030517578,IWM,0.4253805,0.30646718,0.26815236
20188,2024-01-05,152.5085906982422,JNJ,0.18127477,0.674804,0.14392129
20189,2024-01-05,166.58633422851562,JPM,0.30201414,0.37500378,0.3229821
20190,2024-01-05,57.07164764404297,KO,0.29969454,0.4256392,0.27466622
20191,2024-01-05,363.025634765625,MSFT,0.28224462,0.25438878,0.4633666
20192,2024-01-05,58.894775390625,NEE,0.27420288,0.3775383,0.3482588
20193,2024-01-05,49.072391510009766,NVDA,0.32807788,0.20770139,0.46422073
20194,2024-01-05,26.35447883605957,PFE,0.6152936,0.13361742,0.25108898
20195,2024-01-05,393.3771057128906,QQQ,0.33074394,0.5284409,0.14081514
20196,2024-01-05,459.2505798339844,SPY,0.3020475,0.35196492,0.34598756
20197,2024-01-05,15.915410995483398,T,0.35437858,0.3704327,0.2751887
20198,2024-01-05,228.534423828125,VTI,0.23251367,0.52785116,0.23963515
20199,2024-01-05,96.5684814453125,XOM,0.41110563,0.3254977,0.2633967
20200,2024-01-08,184.002182006836,AAPL,0.48334393,0.23233846,0.28431758
20201,2024-01-08,149.10000610351562,AMZN,0.41393667,0.23239355,0.3536698
20202,2024-01-08,229.0,BA,0.481658,0.05512263,0.4632194
20203,2024-01-08,32.727413177490234,BAC,0.57476085,0.21457104,0.21066815
20204,2024-01-08,61.38571548461914,BHP,0.55310667,0.13690421,0.30998912
20205,2024-01-08,90.34230041503906,DIS,0.57798046,0.23776232,0.18425727
20206,2024-01-08,139.5748748779297,GOOG,0.27555588,0.36300927,0.36143485
20207,2024-01-08,193.4723663330078,IWM,0.3440197,0.3265932,0.32938713
20208,2024-01-08,152.88717651367188,JNJ,0.2839559,0.57070404,0.14534009
20209,2024-01-08,166.34457397460938,JPM,0.5083599,0.19277515,0.29886496
20210,2024-01-08,57.49249267578125,KO,0.20313194,0.5188584,0.27800968
20211,2024-01-08,369.8764953613281,MSFT,0.26322067,0.48377907,0.25300026
20212,2024-01-08,59.691673278808594,NEE,0.33770782,0.38327843,0.2790138
20213,2024-01-08,52.226810455322266,NVDA,0.4134523,0.042253103,0.5442946
20214,2024-01-08,26.452856063842773,PFE,0.5996842,0.12021686,0.28009897
20215,2024-01-08,401.5074157714844,QQQ,0.29494736,0.3640673,0.3409854
20216,2024-01-08,465.8068237304688,SPY,0.22215801,0.2910436,0.48679838
20217,2024-01-08,15.77876091003418,T,0.312279,0.38241833,0.30530268
20218,2024-01-08,231.79893493652344,VTI,0.26990274,0.44307622,0.28702107
20219,2024-01-08,94.95947265625,XOM,0.38475502,0.41970825,0.19553672
20220,2024-01-09,183.585693359375,AAPL,0.47818986,0.41682184,0.10498837
20221,2024-01-09,151.3699951171875,AMZN,0.3777741,0.3521631,0.27006277
20222,2024-01-09,225.759994506836,BA,0.47342905,0.107071444,0.41949955
20223,2024-01-09,32.219635009765625,BAC,0.42799243,0.43873414,0.13327341
20224,2024-01-09,60.06539535522461,BHP,0.45152298,0.27828297,0.27019402
20225,2024-01-09,88.48709869384766,DIS,0.498393,0.28700963,0.21459742
20226,2024-01-09,141.59104919433594,GOOG,0.23805171,0.520142,0.24180628
20227,2024-01-09,191.7415008544922,IWM,0.30499664,0.47059384,0.22440958
20228,2024-01-09,152.98184204101562,JNJ,0.32966223,0.3447719,0.32556581
20229,2024-01-09,165.02943420410156,JPM,0.3383673,0.33196795,0.32966474
20230,2024-01-09,57.38728332519531,KO,0.18234959,0.44517303,0.37247735
20231,2024-01-09,370.9623718261719,MSFT,0.2452786,0.34050474,0.41421667
20232,2024-01-09,58.8283576965332,NEE,0.23645267,0.30980107,0.45374623
20233,2024-01-09,53.11336898803711,NVDA,0.4223331,0.042813327,0.5348536
20234,2024-01-09,26.291881561279297,PFE,0.47003898,0.18776737,0.3421936
20235,2024-01-09,402.3005676269531,QQQ,0.26779002,0.3901761,0.34203395
20236,2024-01-09,465.1001586914063,SPY,0.24544053,0.19115952,0.5634
20237,2024-01-09,15.69357967376709,T,0.20285296,0.19230597,0.60484105
20238,2024-01-09,231.36756896972656,VTI,0.22685274,0.38074335,0.39240393
20239,2024-01-09,93.7833023071289,XOM,0.43437243,0.28591514,0.2797124
20240,2024-01-10,184.6268920898437,AAPL,0.4344757,0.33612543,0.22939883
20241,2024-01-10,153.72999572753906,AMZN,0.41338697,0.37925297,0.20736006
20242,2024-01-10,227.83999633789065,BA,0.41254282,0.24355021,0.34390697
20243,2024-01-10,32.19089889526367,BAC,0.31685746,0.38676897,0.2963736
20244,2024-01-10,59.20067596435547,BHP,0.33025366,0.24516146,0.4245849
20245,2024-01-10,88.11210632324219,DIS,0.3864006,0.40034252,0.21325685
20246,2024-01-10,142.8226318359375,GOOG,0.253922,0.50825876,0.23781918
20247,2024-01-10,191.84967041015625,IWM,0.4140347,0.40001047,0.18595482
20248,2024-01-10,153.20899963378906,JNJ,0.24746542,0.48147345,0.2710611
20249,2024-01-10,165.3775634765625,JPM,0.46282032,0.32624054,0.21093918
20250,2024-01-10,57.57857894897461,KO,0.14372693,0.54660803,0.30966505
20251,2024-01-10,377.8526916503906,MSFT,0.30533943,0.26107836,0.43358222
20252,2024-01-10,59.08450698852539,NEE,0.19918618,0.31275094,0.48806292
20253,2024-01-10,54.32276153564453,NVDA,0.43514475,0.055973295,0.508882
20254,2024-01-10,25.925228118896484,PFE,0.5692239,0.16553742,0.26523873
20255,2024-01-10,405.0272216796875,QQQ,0.20564511,0.4334276,0.3609273
20256,2024-01-10,467.7304992675781,SPY,0.24984573,0.20922296,0.5409313
20257,2024-01-10,15.619510650634766,T,0.21551375,0.2549461,0.5295401
20258,2024-01-10,232.5635986328125,VTI,0.23352785,0.41098353,0.35548857
20259,2024-01-10,92.8611831665039,XOM,0.28663135,0.3999212,0.31344742
20260,2024-01-11,184.03192138671875,AAPL,0.5618139,0.21171764,0.22646846
20261,2024-01-11,155.17999267578125,AMZN,0.6053409,0.11585982,0.27879936
20262,2024-01-11,222.6600036621093,BA,0.5210199,0.09230257,0.38667753
20263,2024-01-11,31.759769439697266,BAC,0.5389277,0.23852928,0.222543
20264,2024-01-11,59.03331756591797,BHP,0.39345062,0.26402438,0.34252498
20265,2024-01-11,88.27000427246094,DIS,0.36243564,0.30024666,0.33731765
20266,2024-01-11,142.6935272216797,GOOG,0.38880804,0.2796243,0.3315677
20267,2024-01-11,190.34503173828125,IWM,0.3914711,0.41489112,0.19363783
20268,2024-01-11,152.52749633789062,JNJ,0.33723527,0.4099836,0.25278115
20269,2024-01-11,164.68133544921875,JPM,0.400784,0.40574068,0.1934753
20270,2024-01-11,57.20555877685547,KO,0.33368358,0.3779777,0.28833875
20271,2024-01-11,379.6887512207031,MSFT,0.39968958,0.21366371,0.38664666
20272,2024-01-11,57.60454940795898,NEE,0.2636079,0.36464906,0.37174305
20273,2024-01-11,54.79452133178711,NVDA,0.58155376,0.06053509,0.35791114
20274,2024-01-11,25.397600173950195,PFE,0.52861094,0.16761735,0.3037717
20275,2024-01-11,405.8699951171875,QQQ,0.26525232,0.2683461,0.46640155
20276,2024-01-11,467.5244445800781,SPY,0.4681785,0.13409135,0.39773017
20277,2024-01-11,15.026949882507324,T,0.22214495,0.19234748,0.5855076
20278,2024-01-11,232.4067230224609,VTI,0.43320122,0.28216285,0.28463596
20279,2024-01-11,92.84236907958984,XOM,0.30401888,0.3329543,0.3630268
20280,2024-01-12,184.35916137695312,AAPL,0.5322516,0.18870421,0.27904418
20281,2024-01-12,154.6199951171875,AMZN,0.40320215,0.35908088,0.23771693
20282,2024-01-12,217.6999969482422,BA,0.4042361,0.15370317,0.44206068
20283,2024-01-12,31.424448013305664,BAC,0.58303994,0.19166583,0.22529422
20284,2024-01-12,58.8194580078125,BHP,0.3527169,0.32958052,0.31770256
20285,2024-01-12,89.15812683105469,DIS,0.46494895,0.332068,0.2029831
20286,2024-01-12,143.25962829589844,GOOG,0.3426658,0.37942147,0.2779128
20287,2024-01-12,190.03033447265625,IWM,0.40931717,0.3885386,0.20214424
20288,2024-01-12,153.70115661621094,JNJ,0.14261216,0.6604296,0.19695826
20289,2024-01-12,163.4725799560547,JPM,0.36289117,0.36053768,0.2765712
20290,2024-01-12,57.76030731201172,KO,0.16659263,0.5900171,0.24339032
20291,2024-01-12,383.47943115234375,MSFT,0.19934784,0.5793758,0.22127636
20292,2024-01-12,57.90813446044922,NEE,0.27801725,0.30222633,0.41975647
20293,2024-01-12,54.682579040527344,NVDA,0.4999143,0.1514407,0.34864506
20294,2024-01-12,25.665889739990234,PFE,0.62606657,0.1434694,0.23046406
20295,2024-01-12,406.07818603515625,QQQ,0.23923042,0.428572,0.33219755
20296,2024-01-12,467.8482666015625,SPY,0.3691031,0.20136207,0.42953485
20297,2024-01-12,15.258417129516602,T,0.28250527,0.43667868,0.2808161
20298,2024-01-12,232.4459381103516,VTI,0.47938558,0.25048044,0.27013397
20299,2024-01-12,94.04676055908205,XOM,0.34278408,0.28002724,0.37718865
20300,2024-01-16,182.08839416503903,AAPL,0.295163,0.4712402,0.23359676
20301,2024-01-16,153.16000366210938,AMZN,0.37693274,0.19999371,0.42307356
20302,2024-01-16,200.5200042724609,BA,0.48972303,0.030483048,0.4797939
20303,2024-01-16,30.77296257019043,BAC,0.22369045,0.22340243,0.5529071
20304,2024-01-16,57.20159912109375,BHP,0.31158307,0.22807127,0.46034566
20305,2024-01-16,91.822509765625,DIS,0.47558674,0.23805751,0.28635576
20306,2024-01-16,143.10072326660156,GOOG,0.24269795,0.38664728,0.37065482
20307,2024-01-16,187.6798858642578,IWM,0.3868121,0.3691671,0.24402085
20308,2024-01-16,151.9311981201172,JNJ,0.39388514,0.36966196,0.23645294
20309,2024-01-16,162.44754028320312,JPM,0.40655985,0.31250033,0.28093988
20310,2024-01-16,57.377723693847656,KO,0.36552754,0.30551508,0.32895738
20311,2024-01-16,385.2563171386719,MSFT,0.16738378,0.5346333,0.29798293
20312,2024-01-16,57.25352478027344,NEE,0.36327833,0.26160425,0.37511745
20313,2024-01-16,56.35374450683594,NVDA,0.5391735,0.058011126,0.4028154
20314,2024-01-16,25.326059341430664,PFE,0.5379514,0.16012445,0.30192414
20315,2024-01-16,406.03851318359375,QQQ,0.2309025,0.4705631,0.2985344
20316,2024-01-16,466.1307067871094,SPY,0.35233766,0.11281299,0.53484935
20317,2024-01-16,15.221383094787598,T,0.38523412,0.25644845,0.35831743
20318,2024-01-16,231.36756896972656,VTI,0.4672669,0.16267058,0.37006253
20319,2024-01-16,91.92024993896484,XOM,0.21552637,0.33321184,0.4512618
20320,2024-01-17,181.14634704589844,AAPL,0.30644357,0.42988247,0.26367396
20321,2024-01-17,151.7100067138672,AMZN,0.3573133,0.25292453,0.38976216
20322,2024-01-17,203.0599975585937,BA,0.54088986,0.059495162,0.39961493
20323,2024-01-17,30.46638298034668,BAC,0.38225454,0.2912777,0.3264677
20324,2024-01-17,56.17881393432617,BHP,0.3437079,0.27320462,0.38308746
20325,2024-01-17,89.14825439453125,DIS,0.6107048,0.1394846,0.24981062
20326,2024-01-17,141.9188232421875,GOOG,0.24919969,0.33555487,0.41524538
20327,2024-01-17,186.3424224853516,IWM,0.35641593,0.39807117,0.24551286
20328,2024-01-17,151.8460235595703,JNJ,0.4000706,0.20738512,0.39254427
20329,2024-01-17,161.5772247314453,JPM,0.3189521,0.37276655,0.3082813
20330,2024-01-17,57.377723693847656,KO,0.3510088,0.24770309,0.40128812
20331,2024-01-17,384.4665832519531,MSFT,0.14087245,0.48755822,0.37156937
20332,2024-01-17,55.280250549316406,NEE,0.32422546,0.21867187,0.45710272
20333,2024-01-17,56.0249137878418,NVDA,0.40370277,0.13462861,0.46166864
20334,2024-01-17,25.17403030395508,PFE,0.5038077,0.118573785,0.37761846
20335,2024-01-17,403.7481384277344,QQQ,0.37487122,0.3046954,0.3204334
20336,2024-01-17,463.5396423339844,SPY,0.2779181,0.12751192,0.59457
20337,2024-01-17,15.193607330322266,T,0.4680045,0.2482619,0.28373367
20338,2024-01-17,229.9755096435547,VTI,0.5047656,0.1680014,0.327233
20339,2024-01-17,91.25218963623048,XOM,0.19469738,0.39580187,0.40950075
20340,2024-01-18,187.04640197753903,AAPL,0.40228152,0.15651008,0.4412084
20341,2024-01-18,153.5,AMZN,0.32035464,0.29661438,0.383031
20342,2024-01-18,211.6100006103516,BA,0.717411,0.047163334,0.23542567
20343,2024-01-18,30.399320602416992,BAC,0.3115108,0.3862717,0.30221754
20344,2024-01-18,56.23460006713867,BHP,0.30404755,0.31945047,0.37650198
20345,2024-01-18,90.99359893798828,DIS,0.51304644,0.24829361,0.23866
20346,2024-01-18,144.0045623779297,GOOG,0.20709504,0.554299,0.23860593
20347,2024-01-18,187.44387817382807,IWM,0.43643644,0.33352527,0.23003827
20348,2024-01-18,152.5843048095703,JNJ,0.39272767,0.32365632,0.28361607
20349,2024-01-18,161.89633178710938,JPM,0.41151726,0.31022057,0.2782621
20350,2024-01-18,57.540313720703125,KO,0.45226765,0.3362949,0.21143742
20351,2024-01-18,388.81005859375,MSFT,0.06717454,0.7883593,0.14446616
20352,2024-01-18,54.69206619262695,NEE,0.2588321,0.33423805,0.4069299
20353,2024-01-18,57.07837677001953,NVDA,0.7531646,0.051674847,0.19516057
20354,2024-01-18,25.1203727722168,PFE,0.5053283,0.13366903,0.36100265
20355,2024-01-18,409.4790344238281,QQQ,0.28321537,0.53849447,0.17829013
20356,2024-01-18,467.6618041992188,SPY,0.38023725,0.20966701,0.41009575
20357,2024-01-18,15.184348106384276,T,0.39199945,0.37132525,0.23667525
20358,2024-01-18,232.0048065185547,VTI,0.53174746,0.24010268,0.22814986
20359,2024-01-18,91.08282470703124,XOM,0.26671666,0.32883778,0.40444562
20360,2024-01-19,189.9517974853516,AAPL,0.29285926,0.15551923,0.55162156
20361,2024-01-19,155.33999633789062,AMZN,0.27239254,0.32062373,0.4069837
20362,2024-01-19,215.0200042724609,BA,0.49843758,0.06369653,0.4378659
20363,2024-01-19,30.868770599365234,BAC,0.2898133,0.2941629,0.41602382
20364,2024-01-19,56.28109359741211,BHP,0.24295478,0.4312267,0.32581848
20365,2024-01-19,91.8323745727539,DIS,0.49283868,0.26914302,0.23801832
20366,2024-01-19,146.9642791748047,GOOG,0.23515663,0.5447503,0.2200931
20367,2024-01-19,189.2435607910156,IWM,0.38356033,0.35459834,0.26184133
20368,2024-01-19,153.02914428710938,JNJ,0.33321133,0.3773772,0.28941146
20369,2024-01-19,164.6909942626953,JPM,0.3999929,0.34160382,0.25840327
20370,2024-01-19,57.22469329833984,KO,0.43067065,0.25157556,0.3177538
20371,2024-01-19,393.5484313964844,MSFT,0.2204728,0.55927366,0.2202535
20372,2024-01-19,54.32207107543945,NEE,0.19467562,0.242886,0.56243837
20373,2024-01-19,59.46118927001953,NVDA,0.7575654,0.034732793,0.20770183
20374,2024-01-19,25.29029083251953,PFE,0.4802208,0.1390274,0.38075185
20375,2024-01-19,417.5994262695313,QQQ,0.32653564,0.43522015,0.2382442
20376,2024-01-19,473.4917297363281,SPY,0.22570117,0.42310405,0.3511948
20377,2024-01-19,15.434333801269531,T,0.33188725,0.3693178,0.29879493
20378,2024-01-19,234.82814025878903,VTI,0.27192268,0.50445104,0.22362627
20379,2024-01-19,91.22394561767578,XOM,0.17150976,0.38720033,0.44128993
20380,2024-01-22,192.2622528076172,AAPL,0.5808835,0.23750144,0.18161508
20381,2024-01-22,154.77999877929688,AMZN,0.4717443,0.20613396,0.3221218
20382,2024-01-22,214.92999267578125,BA,0.6488647,0.070875816,0.28025952
20383,2024-01-22,31.18492889404297,BAC,0.4907301,0.18238181,0.32688808
20384,2024-01-22,55.89987182617188,BHP,0.39825553,0.2895256,0.3122189
20385,2024-01-22,93.82573699951172,DIS,0.44703504,0.38035884,0.1726061
20386,2024-01-22,146.7060546875,GOOG,0.2873895,0.4306329,0.28197762
20387,2024-01-22,193.28550720214844,IWM,0.3569183,0.39100718,0.25207448
20388,2024-01-22,153.77688598632812,JNJ,0.3875033,0.4380746,0.17442216
20389,2024-01-22,164.49758911132812,JPM,0.29995534,0.3917174,0.3083273
20390,2024-01-22,56.97600936889648,KO,0.44428015,0.25778157,0.29793823
20391,2024-01-22,391.4161376953125,MSFT,0.17739223,0.4273758,0.39523202
20392,2024-01-22,53.93310928344727,NEE,0.2164725,0.26623327,0.51729417
20393,2024-01-22,59.62410354614258,NVDA,0.66028726,0.03911205,0.30060068
20394,2024-01-22,25.317115783691406,PFE,0.62147695,0.15596673,0.22255634
20395,2024-01-22,418.1447448730469,QQQ,0.34285155,0.3712504,0.28589806
20396,2024-01-22,474.4928588867188,SPY,0.15821584,0.3931619,0.4486223
20397,2024-01-22,15.554697036743164,T,0.28485158,0.35836878,0.35677966
20398,2024-01-22,235.84768676757807,VTI,0.19826393,0.47338817,0.32834792
20399,2024-01-22,91.10163116455078,XOM,0.31683707,0.3682872,0.31487572
20400,2024-01-23,193.5414123535156,AAPL,0.42475152,0.3470114,0.22823703
20401,2024-01-23,156.02000427246094,AMZN,0.29888752,0.4908018,0.21031061
20402,2024-01-23,211.5,BA,0.64070475,0.09103402,0.26826125
20403,2024-01-23,31.395702362060547,BAC,0.2710531,0.36181763,0.36712927
20404,2024-01-23,56.99704360961914,BHP,0.3796258,0.26938862,0.35098556
20405,2024-01-23,92.53301239013672,DIS,0.50510615,0.26158208,0.23331182
20406,2024-01-23,147.66946411132812,GOOG,0.20402208,0.5120298,0.2839481
20407,2024-01-23,192.72496032714844,IWM,0.38070196,0.29384977,0.3254483
20408,2024-01-23,151.25921630859375,JNJ,0.32954293,0.47453356,0.19592354
20409,2024-01-23,163.41456604003906,JPM,0.3319906,0.3778448,0.29016456
20410,2024-01-23,57.24381637573242,KO,0.27811095,0.32553542,0.39635363
20411,2024-01-23,393.7754211425781,MSFT,0.20666067,0.5851112,0.20822811
20412,2024-01-23,54.43592071533203,NEE,0.26116705,0.36903337,0.36979958
20413,2024-01-23,59.842994689941406,NVDA,0.5798498,0.098131545,0.32201868
20414,2024-01-23,25.42443084716797,PFE,0.4866294,0.19808213,0.31528842
20415,2024-01-23,419.8798522949219,QQQ,0.26235402,0.478901,0.258745
20416,2024-01-23,475.876708984375,SPY,0.10571826,0.41588312,0.47839862
20417,2024-01-23,15.915789604187012,T,0.25710773,0.3526561,0.3902362
20418,2024-01-23,236.279037475586,VTI,0.1574441,0.45181862,0.39073727
20419,2024-01-23,92.12725830078124,XOM,0.286377,0.30938992,0.40423307
20420,2024-01-24,192.8671112060547,AAPL,0.40897244,0.2894427,0.30158487
20421,2024-01-24,156.8699951171875,AMZN,0.31315684,0.4942277,0.19261548
20422,2024-01-24,214.1300048828125,BA,0.5666166,0.09939423,0.33398917
20423,2024-01-24,31.596899032592773,BAC,0.34118813,0.40511924,0.2536927
20424,2024-01-24,57.80596923828125,BHP,0.6286081,0.18383302,0.18755887
20425,2024-01-24,92.2665786743164,DIS,0.55065775,0.23063134,0.21871087
20426,2024-01-24,149.328125,GOOG,0.2616858,0.5671167,0.17119753
20427,2024-01-24,191.14161682128903,IWM,0.36370337,0.3542931,0.2820035
20428,2024-01-24,150.4547119140625,JNJ,0.26028737,0.5332088,0.20650381
20429,2024-01-24,164.8747100830078,JPM,0.32615635,0.42137262,0.252471
20430,2024-01-24,56.3447494506836,KO,0.34956163,0.3330304,0.317408
20431,2024-01-24,397.3883972167969,MSFT,0.20432663,0.64748937,0.14818403
20432,2024-01-24,54.08489990234375,NEE,0.42590755,0.25958565,0.3145068
20433,2024-01-24,61.33124923706055,NVDA,0.7670633,0.04027677,0.19265991
20434,2024-01-24,25.33500099182129,PFE,0.5792568,0.2317973,0.18894596
20435,2024-01-24,422.2098388671875,QQQ,0.33245564,0.48956522,0.17797911
20436,2024-01-24,476.39691162109375,SPY,0.18097562,0.50077873,0.31824565
20437,2024-01-24,15.443593978881836,T,0.49544778,0.1826347,0.32191747
20438,2024-01-24,236.2398223876953,VTI,0.15240484,0.5958085,0.25178665
20439,2024-01-24,93.71745300292967,XOM,0.41091034,0.28215662,0.3069331
20440,2024-01-25,192.5399169921875,AAPL,0.384858,0.3229948,0.2921472
20441,2024-01-25,157.75,AMZN,0.406293,0.34295493,0.25075206
20442,2024-01-25,201.8800048828125,BA,0.34106484,0.037243,0.6216922
20443,2024-01-25,31.98970413208008,BAC,0.46584505,0.28904057,0.24511443
20444,2024-01-25,57.36896514892578,BHP,0.45294562,0.19589415,0.35116026
20445,2024-01-25,93.60863494873048,DIS,0.33902878,0.44291714,0.21805406
20446,2024-01-25,152.59576416015625,GOOG,0.2633504,0.47951475,0.2571349
20447,2024-01-25,192.72496032714844,IWM,0.30487067,0.24072847,0.45440093
20448,2024-01-25,151.0225830078125,JNJ,0.23653676,0.42028812,0.3431751
20449,2024-01-25,167.23423767089844,JPM,0.23166478,0.49975735,0.26857784
20450,2024-01-25,56.583866119384766,KO,0.27760956,0.24402976,0.4783607
20451,2024-01-25,399.6687622070313,MSFT,0.20501629,0.6093787,0.18560508
20452,2024-01-25,55.00513458251953,NEE,0.42974898,0.13149053,0.43876052
20453,2024-01-25,61.58612060546875,NVDA,0.492003,0.045840047,0.46215695
20454,2024-01-25,24.93559455871582,PFE,0.43155685,0.271843,0.2966002
20455,2024-01-25,422.7254638671875,QQQ,0.33763796,0.49267665,0.16968545
20456,2024-01-25,478.9880065917969,SPY,0.12938154,0.7663034,0.10431505
20457,2024-01-25,15.906530380249023,T,0.31668553,0.28960004,0.3937144
20458,2024-01-25,237.553466796875,VTI,0.13979761,0.6589192,0.2012832
20459,2024-01-25,96.09800720214844,XOM,0.19594976,0.5045515,0.2994988
20460,2024-01-26,190.80458068847656,AAPL,0.34797445,0.28583705,0.36618847
20461,2024-01-26,159.1199951171875,AMZN,0.38477394,0.2835113,0.3317148
20462,2024-01-26,205.47000122070312,BA,0.516597,0.104688756,0.37871426
20463,2024-01-26,32.02802658081055,BAC,0.42617238,0.24834156,0.3254861
20464,2024-01-26,57.61071014404297,BHP,0.4817385,0.20377138,0.3144901
20465,2024-01-26,94.10203552246094,DIS,0.4475124,0.41079202,0.14169557
20466,2024-01-26,152.74473571777344,GOOG,0.2805026,0.5148175,0.20467994
20467,2024-01-26,192.7347869873047,IWM,0.3564863,0.39490625,0.2486075
20468,2024-01-26,150.96580505371094,JNJ,0.28332987,0.36659354,0.3500766
20469,2024-01-26,166.5959930419922,JPM,0.30103108,0.45642126,0.24254765
20470,2024-01-26,56.78471374511719,KO,0.20823126,0.27019635,0.5215724
20471,2024-01-26,398.7407836914063,MSFT,0.27089706,0.5938242,0.13527869
20472,2024-01-26,55.4794807434082,NEE,0.43420985,0.25006634,0.31572375
20473,2024-01-26,61.00041198730469,NVDA,0.5152644,0.10559543,0.3791402
20474,2024-01-26,24.93559455871582,PFE,0.5547073,0.2371804,0.20811228
20475,2024-01-26,420.20703125,QQQ,0.23937865,0.60987407,0.15074725
