Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,BA,BAC,BHP,DIS,GOOG,IWM,JNJ,JPM,KO,MSFT,NEE,NVDA,PFE,QQQ,SPY,T,VTI,XOM,AAPL,AMZN,BA,BAC,BHP,DIS,GOOG,IWM,JNJ,JPM,KO,MSFT,NEE,NVDA,PFE,QQQ,SPY,T,VTI,XOM,AAPL,AMZN,BA,BAC,BHP,DIS,GOOG,IWM,JNJ,JPM,KO,MSFT,NEE,NVDA,PFE,QQQ,SPY,T,VTI,XOM,AAPL,AMZN,BA,BAC,BHP,DIS,GOOG,IWM,JNJ,JPM,KO,MSFT,NEE,NVDA,PFE,QQQ,SPY,T,VTI,XOM,AAPL,AMZN,BA,BAC,BHP,DIS,GOOG,IWM,JNJ,JPM,KO,MSFT,NEE,NVDA,PFE,QQQ,SPY,T,VTI,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,72.53852081298828,94.90049743652344,331.34857177734375,30.920331954956055,33.60860824584961,145.7698974609375,67.90382385253906,154.65892028808594,124.072998046875,120.1546859741211,46.419700622558594,152.79115295410156,51.7825927734375,5.971409320831299,28.447660446166992,209.09109497070312,299.4064636230469,19.413135528564453,151.90965270996094,54.131080627441406,72.59889913772518,94.90049743652344,331.37839312756773,30.93768382936387,33.82279295768866,145.7698974609375,67.9420601209077,155.56385057266021,124.11550012600908,120.1632104639968,46.791124588784186,152.8957919815714,52.880655795702545,5.971409320831299,28.600292751207732,209.09109497070312,299.4249140098017,19.592979742395414,151.90965270996094,54.22269508757657,71.29231130597061,93.2074966430664,325.76181636345586,30.616682426648385,33.52293645462712,142.72073850769235,66.62159794771749,153.2128966411245,123.3165077296172,118.5962247008225,46.22554374594185,150.61277712866274,51.6371974040159,5.892009975100074,28.258689203481573,206.98237810189403,297.24987779194856,19.338200859991183,150.80472408599894,53.62717779698789,71.5458973217052,93.75,326.60676473216284,30.66873474034019,33.79219626323655,142.90761038825434,66.62159794771749,155.55452653087326,123.98799388860682,119.04758084616236,46.69826779218551,151.0408405992013,52.509572931834064,5.942536874632946,28.563953813563053,207.38864140473768,298.18072230420165,19.56300612727988,151.633417041488,53.62717779698789,135480400,80580000,4544400,37614200,1382193,9502100,28132000,18297500,5777000,10803700,11867700,22622100,7884800,237536000,16514072,30969400,59151200,43165445,3291100,12456400
2020-01-03,71.83328247070312,93.74849700927734,330.7919006347656,30.278324127197266,33.382179260253906,144.09779357910156,67.57059478759766,154.052490234375,122.6364974975586,118.569091796875,46.16645812988281,150.8886260986328,52.15150451660156,5.8758320808410645,28.295034408569336,207.17579650878906,297.1391906738281,19.51304817199707,150.94287109375,53.69588851928711,72.59404771603535,94.30999755859375,332.90930760335885,30.49521755702094,33.55352805044436,145.47483133683266,68.15857396884074,154.31370568848877,123.56298304160514,119.33189664091044,46.41970513437351,152.15380170810275,52.37719198708262,5.919638999446525,28.520347537847723,208.42361870010782,298.27279219005305,19.582987023886243,151.44009822623013,54.489913427096155,71.6086769224392,93.2249984741211,328.34642846245924,30.15686102648989,33.167997197852365,143.6551753718727,66.81993340979412,152.71841237534625,121.54851185559694,117.48916980540918,45.659970561240286,150.35592363465673,51.67842408142752,5.8267982408176024,28.10606022123174,206.3052345574706,295.93187201149163,19.268260928816154,150.09575847723053,53.5660974985205,71.76565905712691,93.2249984741211,328.67449366617245,30.34772830378467,33.19247297955998,143.99942730701252,66.9349453050568,152.75573700317656,121.97350665229484,117.84914380256446,45.8541242365589,150.60326014654098,51.784759479692674,5.851688546269411,28.1424020854839,206.32458464255043,295.9871669024704,19.273256741318068,150.3535747496524,54.46700398967244,146322800,75288000,3875900,50357900,1208438,7320200,23728000,19295600,5752400,10386800,11354500,21116200,7097200,205384000,14922848,27518900,77709700,36296666,3625400,17386900
2020-01-06,72.40567779541016,95.14399719238281,331.7660827636719,30.234941482543945,33.34546661376953,143.26171875,69.23670196533203,154.2577667236328,122.48348236083984,118.47478485107422,46.149574279785156,151.27862548828125,52.41191482543945,5.900472640991211,28.258697509765625,208.5106964111328,298.2729187011719,19.533029556274414,151.45849609375,54.10816955566406,72.44432080433776,95.18450164794922,332.8794536620254,30.27832281425243,33.41278352835707,143.63549255656673,69.35041810666512,154.4350089214849,122.56847352216924,118.509075554238,46.35217123714097,151.34522054495744,52.64628449660218,5.9056995619617005,28.34591683037192,208.53971416226253,298.3558610728196,19.558008618011375,151.48611825829022,54.482275474490685,70.7030121336898,93.0,325.94075633582884,29.8185065124839,33.27203402396076,141.94369481227602,67.04122344136731,152.56917570673363,121.42099557065147,116.99203235198958,46.022953999085985,148.88145020381464,52.173204055378825,5.756358691523111,28.12787145116807,205.29927562117845,295.24998004240615,19.39315185682252,149.930004089513,53.61953975252371,70.95418800651902,93.0,327.35234074728356,29.853210254038306,33.28427322507745,143.15352185907727,67.04122344136731,152.85839181256935,122.398478229701,117.04345532866387,46.132694151827444,149.42367447085834,52.233966194796395,5.78249329637556,28.215087849462478,205.55076771756657,295.3697950655392,19.478078143590643,150.01287058313363,53.68825058815592,118387200,81236000,5355000,42185000,771584,8262500,34646000,17150900,7731300,10259000,14698300,20813700,5518800,262636000,15771951,21655300,55653900,51229797,6813800,20081900
2020-01-07,72.06514739990234,95.34300231933594,335.28515625,30.035404205322266,33.34546661376953,143.31089782714844,69.19349670410156,153.74464416503906,123.2314682006836,116.4606704711914,45.79503631591797,149.8993377685547,52.3663444519043,5.971907138824463,28.164203643798828,208.48165893554688,297.4342346191406,19.60796546936035,151.099365234375,53.66534423828125,72.67134068922641,95.69450378417969,342.15429069593097,30.29567568494103,33.47397953394056,144.46171108424986,69.67271549564418,154.24841281850155,123.63096428421366,118.1576944752615,46.090486875049606,151.88746483638144,52.561654177617065,6.017705121705725,28.44039419638693,209.07171108567942,298.18074407187913,19.632943269515092,151.43084519589183,53.8409424703335,71.84536944211234,94.60199737548828,328.7540072336429,29.95732243048349,33.223077219493966,143.03549029597465,69.04650000353651,153.19422683889871,120.17151392852047,116.40924748289751,45.71062279050024,149.65201574834077,52.11895478169888,5.883795786713457,28.113326206034344,207.8239036257811,296.98262199452216,19.47308232075969,150.80471013528071,53.069827060145045,72.41533721540509,95.2249984741211,332.2830289611392,30.10481169830403,33.22919551160661,143.59615098995437,69.42193680575292,153.79129283771692,122.40697738742448,117.66058379162997,45.96386658692301,151.55453302244598,52.23180018024703,5.928846998848965,28.43312640846503,208.58806226621965,297.7014839906997,19.523039182637948,151.25589548704568,53.82567533816973,108872000,80898000,9898600,34149000,1014393,6906500,30054000,11817900,7382900,10531300,9973900,21634100,6653200,314856000,20108107,22139300,40496400,37337462,2498400,17387700
2020-01-08,73.22441101074219,94.59850311279297,329.41009521484375,30.339052200317383,33.51069641113281,143.0158233642578,69.73876953125,154.22044372558594,123.21446990966797,117.36917114257812,45.879451751708984,152.28692626953125,52.34247589111328,5.9831085205078125,28.3895206451416,210.04869079589844,299.01934814453125,19.667909622192383,151.84521484375,52.85606384277344,73.52630260685811,95.55000305175781,332.05436618843447,30.529916156615865,33.657564204459234,143.73386412531175,70.09930131527037,154.89214482884464,124.0814497648865,117.91770478180406,46.124255493851194,152.96232599817733,52.72224095731726,6.024426358974859,28.5058111124345,211.0063208376427,300.24508925384606,19.75783170721348,152.4345110820798,53.66535599810314,71.76808624589498,94.3219985961914,327.6505748656441,29.97466953914592,33.41278280432097,142.4453470186272,69.06934689950678,153.67002633783108,122.14347495821949,116.22068087889782,45.71062469384374,150.25123424177713,52.299074831519114,5.927603460274644,28.16420749947266,208.1237778086738,297.37886716238296,19.627944391246185,151.04412995185265,52.81025078639015,71.76808624589498,94.9020004272461,330.434002028855,29.99202140963322,33.47397880857837,143.10435901179466,69.13092199097464,153.76332369363064,123.13796100612947,116.3063814949207,45.81192157259683,151.18346324120319,52.444470202368294,5.967676522424236,28.171475288389516,208.45265548611627,297.6276942107322,19.64792763750357,151.19145752391773,53.52792847880869,132079200,70160000,8239200,45311600,1317848,6984200,30560000,13832400,6605800,9695300,10676000,27746500,5936000,277108000,16403507,26397300,68296000,53645832,4244800,15137700
2020-01-09,74.77975463867188,95.05249786376953,334.3507080078125,30.391111373901367,33.192474365234375,142.45516967773438,70.50899505615234,154.4070281982422,123.58000946044922,117.79773712158203,46.715152740478516,154.189453125,52.752620697021484,6.0488176345825195,28.26595687866211,211.82850646972656,301.04693603515625,19.7281494140625,152.79356384277344,53.26070022583008,74.97296230565743,95.89099884033203,339.7088433277258,30.65138618052998,33.32098727168771,144.22565740069743,70.88144630493284,155.28397211881392,124.12400238265475,118.47482835990155,46.76580278222408,154.31312134782266,52.911039361905154,6.121248222332132,28.54214741521904,212.23476969003815,301.1206813288284,19.829841442000127,152.83038869891487,53.3675876297224,73.9513658951312,94.79000091552734,330.0860727875837,30.313029593819113,32.96605309408118,142.2387759000064,70.03423943909009,154.17379903788495,123.24001874775112,117.45489535439555,46.29307871977313,153.18112165750648,52.19707920116295,5.995054890492719,28.193276081350604,210.59036672407504,300.00550173534947,19.60103502115181,152.25951210420322,52.397958690936356,74.20253438813242,95.49449920654297,332.96894496050135,30.62535671414813,33.26590956409596,144.06827737897072,70.5457461254188,154.97610791892097,123.89450151818566,118.32055937322477,46.42814227759209,153.95163855191004,52.223119174003656,6.06947655032181,28.54214741521904,211.7801386378297,300.5953515823719,19.789163603606934,152.67385847294315,52.78733756221647,170108400,63346000,8175600,39861600,1710534,6664200,30018000,11895400,6112700,9469000,15398000,21385000,6958000,255112000,21971895,23547000,48473300,52228887,2216900,14811800
2020-01-10,74.94879150390625,94.15799713134766,327.96868896484375,30.13951873779297,33.28426742553711,142.2486114501953,71.0006332397461,153.82862854003906,123.29946899414062,116.6235122680664,46.87553405761719,153.47605895996094,52.852447509765625,6.081175327301025,28.70204734802246,211.2868194580078,300.18060302734375,19.611207962036133,152.35162353515625,52.78733444213867,75.5139389034252,95.34700012207031,335.70267264556696,30.425816403794634,33.43113519645543,143.11418659108807,71.25881518379731,154.5749647201305,124.25145303901468,117.63486585734273,47.21319452153973,155.26442977184115,53.10200608619305,6.186460989072398,28.80380221708102,212.67973044119913,301.7934367416276,19.8044213085887,153.1250721067046,53.41339169575818,74.44644726815396,94.0,327.50146758422983,30.070111237227845,33.210832231632466,141.89451389333786,70.43550030398244,153.18491376264993,123.16346756778437,116.4006618935608,46.80800389693398,153.32385410042767,52.77432427788849,6.066988106452884,28.324101943938228,210.9095739633761,299.710596327438,19.611207962036133,152.11221275115653,52.77206731031072,75.01400478791136,95.26850128173828,333.57531519513043,30.365086495566047,33.333224221473536,142.9174690614085,70.89286546537721,154.4443569562529,123.88596379671834,117.6005882263815,46.833327304669076,154.88393213806228,52.91104076149563,6.156095000345665,28.33136973139798,212.66039511517042,301.63677721685497,19.73323764680979,153.08823319381452,53.3904880855531,140644800,57074000,7161700,39730400,1193305,5152500,36414000,15353000,5042600,10190900,13040100,20725900,5125600,316296000,21557357,21898500,53029300,39350339,4023000,11995600
2020-01-13,76.550048828125,94.56500244140625,328.26690673828125,30.417137145996094,33.50457763671875,141.520751953125,71.47239685058594,154.8268585205078,123.84346008300781,117.59203338623047,47.38202667236328,155.32147216796875,53.47092056274414,6.271834373474121,28.643901824951172,213.7244110107422,302.2450866699219,19.372234344482422,153.39212036132812,53.29124069213867,76.57661912211044,94.9000015258789,332.12396323486524,30.425811427382083,33.52293774761131,142.37648144298848,71.5364573682517,154.90147932797177,123.91995602063733,117.59203338623047,47.466440181678045,155.35000875909117,53.56423598758307,6.296973440866973,28.905556782307023,213.75342875921388,302.25428373831204,19.601039533986906,153.42895928126956,53.34468439446183,75.14685723047293,94.04000091552734,328.1277202099949,30.070106318994036,33.106807509042135,141.0092743804251,70.81638653642962,153.06364656421127,123.01047405481924,116.35782916660519,46.78267916362014,153.39992611376826,52.743943700806604,6.141658411841688,28.49853731035104,211.8188334755506,300.3742004551012,19.331556496723785,152.40689702682994,52.76443432286276,75.26520375211625,94.56549835205078,330.4340057926857,30.226269860191838,33.22919690846258,142.37648144298848,71.31845156114929,153.8752795207859,123.65646136670695,116.72638243572378,46.87553595596777,153.87555531921038,52.743943700806604,6.1643088762984775,28.796534126934667,212.15739355410795,300.80736268836466,19.595954803017076,152.84886571660803,52.83314515802396,121532000,55616000,5648500,37956100,1572987,9921300,33046000,17271100,4593200,12355200,14302900,21626500,5879600,319840000,15392405,22756900,47086800,43780576,3997100,9953900
