,Date,Close,Ticker,Prob_Down,Prob_Flat,Prob_Up
20250,2024-01-10,57.57857894897461,KO,0.18309082,0.45698625,0.35992286
20251,2024-01-10,377.8526916503906,MSFT,0.2431659,0.3063644,0.45046976
20252,2024-01-10,59.08450698852539,NEE,0.20101419,0.28485715,0.5141287
20253,2024-01-10,54.32276153564453,NVDA,0.40467075,0.061614875,0.53371435
20254,2024-01-10,25.925228118896484,PFE,0.5006226,0.25131807,0.24805938
20255,2024-01-10,405.0272216796875,QQQ,0.25911084,0.4180355,0.32285365
20256,2024-01-10,467.7304992675781,SPY,0.1968916,0.20722121,0.5958872
20257,2024-01-10,15.619510650634766,T,0.19470541,0.32305872,0.48223594
20258,2024-01-10,232.5635986328125,VTI,0.2102424,0.39924398,0.39051363
20259,2024-01-10,92.8611831665039,XOM,0.25043848,0.36410746,0.38545406
20260,2024-01-11,184.03192138671875,AAPL,0.3945482,0.19910796,0.40634382
20261,2024-01-11,155.17999267578125,AMZN,0.57440865,0.110881135,0.31471017
20262,2024-01-11,222.6600036621093,BA,0.39460266,0.12821676,0.47718057
20263,2024-01-11,31.759769439697266,BAC,0.38294774,0.3091606,0.30789167
20264,2024-01-11,59.03331756591797,BHP,0.31098905,0.19079818,0.49821278
20265,2024-01-11,88.27000427246094,DIS,0.32774892,0.3807459,0.29150516
20266,2024-01-11,142.6935272216797,GOOG,0.3695331,0.26404765,0.3664193
20267,2024-01-11,190.34503173828125,IWM,0.4240269,0.34920257,0.22677056
20268,2024-01-11,152.52749633789062,JNJ,0.2804332,0.36326396,0.35630286
20269,2024-01-11,164.68133544921875,JPM,0.5664201,0.28586906,0.14771087
20270,2024-01-11,57.20555877685547,KO,0.3183713,0.3745288,0.30709997
20271,2024-01-11,379.6887512207031,MSFT,0.4293319,0.25429943,0.31636867
20272,2024-01-11,57.60454940795898,NEE,0.36440617,0.3584708,0.2771231
20273,2024-01-11,54.79452133178711,NVDA,0.5357013,0.041773006,0.42252573
20274,2024-01-11,25.397600173950195,PFE,0.53080165,0.13220909,0.33698922
20275,2024-01-11,405.8699951171875,QQQ,0.28523165,0.29130644,0.42346188
20276,2024-01-11,467.5244445800781,SPY,0.29183793,0.15493715,0.5532249
20277,2024-01-11,15.026949882507324,T,0.2724375,0.16362217,0.5639403
20278,2024-01-11,232.4067230224609,VTI,0.36457282,0.2089354,0.42649174
20279,2024-01-11,92.84236907958984,XOM,0.30153778,0.30458567,0.39387658
20280,2024-01-12,184.35916137695312,AAPL,0.4736461,0.27747002,0.24888389
20281,2024-01-12,154.6199951171875,AMZN,0.41044164,0.29676077,0.29279757
20282,2024-01-12,217.6999969482422,BA,0.41007414,0.10567492,0.48425096
20283,2024-01-12,31.424448013305664,BAC,0.40374988,0.28807974,0.30817032
20284,2024-01-12,58.8194580078125,BHP,0.2058673,0.33096883,0.4631639
20285,2024-01-12,89.15812683105469,DIS,0.32805097,0.43240407,0.23954491
20286,2024-01-12,143.25962829589844,GOOG,0.28169394,0.4679625,0.25034356
20287,2024-01-12,190.03033447265625,IWM,0.33681563,0.42368105,0.23950331
20288,2024-01-12,153.70115661621094,JNJ,0.13580908,0.67771834,0.18647261
20289,2024-01-12,163.4725799560547,JPM,0.38262382,0.35621694,0.2611592
20290,2024-01-12,57.76030731201172,KO,0.1881894,0.5062918,0.30551884
20291,2024-01-12,383.47943115234375,MSFT,0.19095328,0.567859,0.24118772
20292,2024-01-12,57.90813446044922,NEE,0.23160669,0.31686231,0.45153096
20293,2024-01-12,54.682579040527344,NVDA,0.42410254,0.060353763,0.5155437
20294,2024-01-12,25.665889739990234,PFE,0.5694356,0.1764659,0.2540985
20295,2024-01-12,406.07818603515625,QQQ,0.22939071,0.42230138,0.34830794
20296,2024-01-12,467.8482666015625,SPY,0.18422522,0.35482574,0.4609491
20297,2024-01-12,15.258417129516602,T,0.23486961,0.42903772,0.3360927
20298,2024-01-12,232.4459381103516,VTI,0.37813437,0.27821767,0.34364796
20299,2024-01-12,94.04676055908205,XOM,0.3082135,0.29001465,0.40177187
20300,2024-01-16,182.08839416503903,AAPL,0.33439603,0.27297035,0.3926336
20301,2024-01-16,153.16000366210938,AMZN,0.36645126,0.24572393,0.38782483
20302,2024-01-16,200.5200042724609,BA,0.5099846,0.021646544,0.46836883
20303,2024-01-16,30.77296257019043,BAC,0.24183531,0.17813626,0.5800284
20304,2024-01-16,57.20159912109375,BHP,0.24113633,0.1588101,0.60005355
20305,2024-01-16,91.822509765625,DIS,0.40040767,0.2606292,0.33896312
20306,2024-01-16,143.10072326660156,GOOG,0.25834146,0.35676992,0.38488865
20307,2024-01-16,187.6798858642578,IWM,0.37282965,0.30177188,0.3253985
20308,2024-01-16,151.9311981201172,JNJ,0.39486566,0.34861845,0.25651586
20309,2024-01-16,162.44754028320312,JPM,0.30798024,0.32299605,0.3690237
20310,2024-01-16,57.377723693847656,KO,0.28486052,0.32649255,0.38864693
20311,2024-01-16,385.2563171386719,MSFT,0.13240042,0.6017868,0.26581284
20312,2024-01-16,57.25352478027344,NEE,0.3467712,0.28915498,0.36407378
20313,2024-01-16,56.35374450683594,NVDA,0.5529817,0.03820606,0.40881222
20314,2024-01-16,25.326059341430664,PFE,0.43673015,0.20781438,0.35545543
20315,2024-01-16,406.03851318359375,QQQ,0.2774232,0.43878475,0.28379205
20316,2024-01-16,466.1307067871094,SPY,0.30366528,0.20546797,0.49086678
20317,2024-01-16,15.221383094787598,T,0.30109748,0.27255398,0.42634854
20318,2024-01-16,231.36756896972656,VTI,0.5088824,0.1705519,0.3205657
20319,2024-01-16,91.92024993896484,XOM,0.23265254,0.33459434,0.4327531
20320,2024-01-17,181.14634704589844,AAPL,0.3319536,0.29807052,0.3699759
20321,2024-01-17,151.7100067138672,AMZN,0.34761003,0.2553635,0.39702645
20322,2024-01-17,203.0599975585937,BA,0.48639452,0.058233857,0.45537165
20323,2024-01-17,30.46638298034668,BAC,0.3859311,0.21871129,0.39535755
20324,2024-01-17,56.17881393432617,BHP,0.20792648,0.25683662,0.5352369
20325,2024-01-17,89.14825439453125,DIS,0.5223494,0.21908632,0.2585642
20326,2024-01-17,141.9188232421875,GOOG,0.24509493,0.37520158,0.3797035
20327,2024-01-17,186.3424224853516,IWM,0.34065974,0.32173783,0.33760247
20328,2024-01-17,151.8460235595703,JNJ,0.35162047,0.22688484,0.42149472
20329,2024-01-17,161.5772247314453,JPM,0.25404784,0.37170288,0.3742493
20330,2024-01-17,57.377723693847656,KO,0.41620013,0.22413437,0.35966545
20331,2024-01-17,384.4665832519531,MSFT,0.13545644,0.49770024,0.3668433
20332,2024-01-17,55.280250549316406,NEE,0.36488104,0.21917315,0.41594586
20333,2024-01-17,56.0249137878418,NVDA,0.47507712,0.04680606,0.47811684
20334,2024-01-17,25.17403030395508,PFE,0.41072723,0.13397478,0.45529795
20335,2024-01-17,403.7481384277344,QQQ,0.36646172,0.35584378,0.27769446
20336,2024-01-17,463.5396423339844,SPY,0.28162074,0.24059148,0.4777878
20337,2024-01-17,15.193607330322266,T,0.3718682,0.28007886,0.34805292
20338,2024-01-17,229.9755096435547,VTI,0.4535457,0.19024031,0.35621396
20339,2024-01-17,91.25218963623048,XOM,0.20117359,0.34074518,0.45808125
20340,2024-01-18,187.04640197753903,AAPL,0.41611522,0.16904151,0.4148433
20341,2024-01-18,153.5,AMZN,0.32088605,0.3168954,0.36221856
20342,2024-01-18,211.6100006103516,BA,0.6724433,0.030216603,0.29734012
20343,2024-01-18,30.399320602416992,BAC,0.31829476,0.3422107,0.33949453
20344,2024-01-18,56.23460006713867,BHP,0.2928168,0.23707882,0.47010443
20345,2024-01-18,90.99359893798828,DIS,0.52248305,0.21350583,0.2640111
20346,2024-01-18,144.0045623779297,GOOG,0.25863162,0.51277333,0.22859506
20347,2024-01-18,187.44387817382807,IWM,0.4438802,0.2797418,0.27637804
20348,2024-01-18,152.5843048095703,JNJ,0.32982296,0.36686662,0.30331045
20349,2024-01-18,161.89633178710938,JPM,0.4716182,0.2957348,0.23264703
20350,2024-01-18,57.540313720703125,KO,0.43299693,0.3556845,0.21131855
20351,2024-01-18,388.81005859375,MSFT,0.094756246,0.705757,0.19948673
20352,2024-01-18,54.69206619262695,NEE,0.2472495,0.27658436,0.47616616
20353,2024-01-18,57.07837677001953,NVDA,0.76751,0.04500302,0.18748699
20354,2024-01-18,25.1203727722168,PFE,0.44548836,0.17806937,0.3764423
20355,2024-01-18,409.4790344238281,QQQ,0.3499728,0.47768754,0.1723397
20356,2024-01-18,467.6618041992188,SPY,0.40192682,0.20959824,0.38847494
20357,2024-01-18,15.184348106384276,T,0.41969022,0.3379287,0.24238104
20358,2024-01-18,232.0048065185547,VTI,0.44646484,0.20330612,0.35022908
20359,2024-01-18,91.08282470703124,XOM,0.26046082,0.33394206,0.4055971
20360,2024-01-19,189.9517974853516,AAPL,0.3234936,0.10046667,0.57603973
20361,2024-01-19,155.33999633789062,AMZN,0.2979594,0.30747375,0.39456686
20362,2024-01-19,215.0200042724609,BA,0.5500702,0.041661255,0.40826854
20363,2024-01-19,30.868770599365234,BAC,0.2766385,0.2793189,0.44404256
20364,2024-01-19,56.28109359741211,BHP,0.23934491,0.3951273,0.36552778
20365,2024-01-19,91.8323745727539,DIS,0.5240698,0.23751783,0.23841238
20366,2024-01-19,146.9642791748047,GOOG,0.29757926,0.4922861,0.21013469
20367,2024-01-19,189.2435607910156,IWM,0.36354,0.35901624,0.2774438
20368,2024-01-19,153.02914428710938,JNJ,0.37049812,0.32496488,0.30453706
20369,2024-01-19,164.6909942626953,JPM,0.37891635,0.34938434,0.27169928
20370,2024-01-19,57.22469329833984,KO,0.3540466,0.37366253,0.27229086
20371,2024-01-19,393.5484313964844,MSFT,0.20291615,0.6127143,0.18436958
20372,2024-01-19,54.32207107543945,NEE,0.18790734,0.32301536,0.4890773
20373,2024-01-19,59.46118927001953,NVDA,0.7937295,0.01667057,0.18959996
20374,2024-01-19,25.29029083251953,PFE,0.39402616,0.18440953,0.42156437
20375,2024-01-19,417.5994262695313,QQQ,0.2137837,0.5713257,0.21489052
20376,2024-01-19,473.4917297363281,SPY,0.33892682,0.3532529,0.30782032
20377,2024-01-19,15.434333801269531,T,0.3923106,0.2956621,0.3120273
20378,2024-01-19,234.82814025878903,VTI,0.26083863,0.4809745,0.25818685
20379,2024-01-19,91.22394561767578,XOM,0.172163,0.32611528,0.5017217
20380,2024-01-22,192.2622528076172,AAPL,0.4596414,0.2715014,0.26885724
20381,2024-01-22,154.77999877929688,AMZN,0.42468598,0.22529487,0.3500192
20382,2024-01-22,214.92999267578125,BA,0.62071514,0.027202344,0.3520825
20383,2024-01-22,31.18492889404297,BAC,0.37910157,0.24082331,0.3800751
20384,2024-01-22,55.89987182617188,BHP,0.24517204,0.2849236,0.46990433
20385,2024-01-22,93.82573699951172,DIS,0.38486937,0.45408192,0.16104874
20386,2024-01-22,146.7060546875,GOOG,0.29975438,0.4152592,0.28498638
20387,2024-01-22,193.28550720214844,IWM,0.421226,0.21771899,0.36105502
20388,2024-01-22,153.77688598632812,JNJ,0.4216965,0.37740803,0.20089549
20389,2024-01-22,164.49758911132812,JPM,0.4041213,0.29972553,0.29615322
20390,2024-01-22,56.97600936889648,KO,0.41563168,0.31245255,0.27191576
20391,2024-01-22,391.4161376953125,MSFT,0.14268418,0.4562613,0.40105447
20392,2024-01-22,53.93310928344727,NEE,0.23661278,0.32011664,0.4432706
20393,2024-01-22,59.62410354614258,NVDA,0.7086955,0.020425173,0.2708794
20394,2024-01-22,25.317115783691406,PFE,0.5791891,0.18811527,0.23269561
20395,2024-01-22,418.1447448730469,QQQ,0.29284713,0.49846023,0.2086927
20396,2024-01-22,474.4928588867188,SPY,0.25505164,0.33689228,0.40805608
20397,2024-01-22,15.554697036743164,T,0.3303539,0.32389784,0.34574834
20398,2024-01-22,235.84768676757807,VTI,0.26004308,0.41870508,0.32125184
20399,2024-01-22,91.10163116455078,XOM,0.2861843,0.24305752,0.4707582
20400,2024-01-23,193.5414123535156,AAPL,0.40700656,0.35401115,0.23898229
20401,2024-01-23,156.02000427246094,AMZN,0.31354815,0.45550582,0.23094605
20402,2024-01-23,211.5,BA,0.40802753,0.076325454,0.515647
20403,2024-01-23,31.395702362060547,BAC,0.22534767,0.5350814,0.23957095
20404,2024-01-23,56.99704360961914,BHP,0.30857712,0.14907923,0.5423436
20405,2024-01-23,92.53301239013672,DIS,0.49358532,0.27574545,0.23066925
20406,2024-01-23,147.66946411132812,GOOG,0.2404467,0.5440591,0.2154942
20407,2024-01-23,192.72496032714844,IWM,0.39109918,0.15281354,0.45608723
20408,2024-01-23,151.25921630859375,JNJ,0.2668533,0.52841616,0.20473056
20409,2024-01-23,163.41456604003906,JPM,0.29892373,0.4328849,0.26819134
20410,2024-01-23,57.24381637573242,KO,0.35630736,0.37825418,0.2654384
20411,2024-01-23,393.7754211425781,MSFT,0.20309764,0.5845486,0.21235374
20412,2024-01-23,54.43592071533203,NEE,0.259232,0.41333708,0.32743093
20413,2024-01-23,59.842994689941406,NVDA,0.59484553,0.06401341,0.3411411
20414,2024-01-23,25.42443084716797,PFE,0.41982704,0.25073725,0.3294357
20415,2024-01-23,419.8798522949219,QQQ,0.19253506,0.6366714,0.17079356
20416,2024-01-23,475.876708984375,SPY,0.12578896,0.5341325,0.3400786
20417,2024-01-23,15.915789604187012,T,0.331188,0.391173,0.27763897
20418,2024-01-23,236.279037475586,VTI,0.16424766,0.40357578,0.4321766
20419,2024-01-23,92.12725830078124,XOM,0.2818816,0.3620337,0.35608473
20420,2024-01-24,192.8671112060547,AAPL,0.33118805,0.43119073,0.23762117
20421,2024-01-24,156.8699951171875,AMZN,0.33278695,0.44109017,0.22612284
20422,2024-01-24,214.1300048828125,BA,0.41353372,0.10722359,0.4792427
20423,2024-01-24,31.596899032592773,BAC,0.32376155,0.39405718,0.2821813
20424,2024-01-24,57.80596923828125,BHP,0.68418735,0.113966465,0.20184624
20425,2024-01-24,92.2665786743164,DIS,0.49855354,0.277615,0.22383143
20426,2024-01-24,149.328125,GOOG,0.31667528,0.46033245,0.22299226
20427,2024-01-24,191.14161682128903,IWM,0.3812772,0.28269896,0.33602378
20428,2024-01-24,150.4547119140625,JNJ,0.23805924,0.51474804,0.24719274
20429,2024-01-24,164.8747100830078,JPM,0.39033318,0.328415,0.28125188
20430,2024-01-24,56.3447494506836,KO,0.30559638,0.37627113,0.31813252
20431,2024-01-24,397.3883972167969,MSFT,0.22477153,0.5597575,0.215471
20432,2024-01-24,54.08489990234375,NEE,0.36797336,0.2744519,0.35757476
20433,2024-01-24,61.33124923706055,NVDA,0.77257127,0.020832034,0.20659672
20434,2024-01-24,25.33500099182129,PFE,0.5563412,0.24024627,0.20341258
20435,2024-01-24,422.2098388671875,QQQ,0.34391692,0.46499833,0.19108479
20436,2024-01-24,476.39691162109375,SPY,0.2117165,0.51270163,0.27558187
20437,2024-01-24,15.443593978881836,T,0.6461855,0.13409813,0.21971637
20438,2024-01-24,236.2398223876953,VTI,0.2129863,0.5362706,0.2507431
20439,2024-01-24,93.71745300292967,XOM,0.36839947,0.2723381,0.3592624
20440,2024-01-25,192.5399169921875,AAPL,0.4089846,0.2111015,0.37991393
20441,2024-01-25,157.75,AMZN,0.37932813,0.33044848,0.29022333
20442,2024-01-25,201.8800048828125,BA,0.33448425,0.039761208,0.62575454
20443,2024-01-25,31.98970413208008,BAC,0.44043112,0.3180422,0.24152668
20444,2024-01-25,57.36896514892578,BHP,0.525409,0.107939556,0.36665142
20445,2024-01-25,93.60863494873048,DIS,0.3723537,0.4089847,0.2186616
20446,2024-01-25,152.59576416015625,GOOG,0.30685714,0.43333334,0.25980955
20447,2024-01-25,192.72496032714844,IWM,0.2266758,0.2719411,0.5013831
20448,2024-01-25,151.0225830078125,JNJ,0.23396581,0.46336982,0.30266443
20449,2024-01-25,167.23423767089844,JPM,0.2199317,0.49928528,0.28078294
20450,2024-01-25,56.583866119384766,KO,0.33556855,0.3673073,0.29712415
20451,2024-01-25,399.6687622070313,MSFT,0.23048042,0.5658242,0.20369539
20452,2024-01-25,55.00513458251953,NEE,0.46582115,0.13274539,0.40143347
20453,2024-01-25,61.58612060546875,NVDA,0.56665385,0.026112117,0.40723404
20454,2024-01-25,24.93559455871582,PFE,0.40699184,0.23228328,0.3607249
20455,2024-01-25,422.7254638671875,QQQ,0.33786887,0.5072942,0.15483695
20456,2024-01-25,478.9880065917969,SPY,0.1580607,0.72454315,0.1173961
20457,2024-01-25,15.906530380249023,T,0.35960823,0.37981236,0.26057944
20458,2024-01-25,237.553466796875,VTI,0.21970268,0.5808625,0.19943479
20459,2024-01-25,96.09800720214844,XOM,0.24921814,0.36639553,0.38438633
20460,2024-01-26,190.80458068847656,AAPL,0.28542513,0.24958068,0.46499416
20461,2024-01-26,159.1199951171875,AMZN,0.41649932,0.2832379,0.30026284
20462,2024-01-26,205.47000122070312,BA,0.33655274,0.12564258,0.53780466
20463,2024-01-26,32.02802658081055,BAC,0.32840842,0.33185652,0.33973503
20464,2024-01-26,57.61071014404297,BHP,0.3016584,0.1673021,0.5310395
20465,2024-01-26,94.10203552246094,DIS,0.49999714,0.34902725,0.15097566
20466,2024-01-26,152.74473571777344,GOOG,0.25459835,0.54232913,0.20307256
20467,2024-01-26,192.7347869873047,IWM,0.3462545,0.35089722,0.30284834
20468,2024-01-26,150.96580505371094,JNJ,0.27875337,0.44624785,0.27499884
20469,2024-01-26,166.5959930419922,JPM,0.25192118,0.5112795,0.23679927
20470,2024-01-26,56.78471374511719,KO,0.18899518,0.32571757,0.48528728
20471,2024-01-26,398.7407836914063,MSFT,0.30510604,0.5845613,0.11033263
20472,2024-01-26,55.4794807434082,NEE,0.3880496,0.29483467,0.31711575
20473,2024-01-26,61.00041198730469,NVDA,0.56899154,0.06877109,0.36223742
20474,2024-01-26,24.93559455871582,PFE,0.5069159,0.22792402,0.26516008
20475,2024-01-26,420.20703125,QQQ,0.24669878,0.5767377,0.17656353
